Family,SpeciesName,WoodDensity
Polygonaceae,Triplaris weigeltiana,0.5
Malvaceae,Triplochiton scleroxylon,0.33
Malvaceae,Triplochiton scleroxylon,0.27
Malvaceae,Triplochiton scleroxylon,0.41
Malvaceae,Triplochiton scleroxylon,0.31
Malvaceae,Triplochiton scleroxylon,0.32
Malvaceae,Triplochiton scleroxylon,0.27
Malvaceae,Triplochiton scleroxylon,0.3
Malvaceae,Triplochiton scleroxylon,0.33
Malvaceae,Triplochiton scleroxylon,0.29
Malvaceae,Triplochiton scleroxylon,0.31
Malvaceae,Triplochiton scleroxylon,0.27
Malvaceae,Triplochiton scleroxylon,0.3
Malvaceae,Triplochiton scleroxylon,0.36
Malvaceae,Triplochiton scleroxylon,0.33
Malvaceae,Triplochiton scleroxylon,0.3
Malvaceae,Triplochiton scleroxylon,0.36
Malvaceae,Triplochiton scleroxylon,0.27
Malvaceae,Triplochiton scleroxylon,0.32
Malvaceae,Triplochiton scleroxylon,0.28
Malvaceae,Triplochiton scleroxylon,0.41
Malvaceae,Triplochiton scleroxylon,0.36
Malvaceae,Triplochiton scleroxylon,0.32
Malvaceae,Triplochiton scleroxylon,0.35
Malvaceae,Triplochiton scleroxylon,0.37
Myrtaceae,Tristania sp,0.77
Pinaceae,Tsuga heterophylla,0.38
Pinaceae,Tsuga heterophylla,0.33
Meliaceae,Turraeanthus africana,0.48
Meliaceae,Turraeanthus africana,0.41
Meliaceae,Turraeanthus africana,0.45
Meliaceae,Turraeanthus africana,0.53
Meliaceae,Turraeanthus africana,0.52
Phyllanthaceae,Uapaca corbisieri,0.58
Phyllanthaceae,Uapaca densifolia,0.61
Phyllanthaceae,Uapaca guineensis,0.52
Phyllanthaceae,Uapaca guineensis,0.56
Phyllanthaceae,Uapaca heudelotii,0.56
Phyllanthaceae,Uapaca heudelotii,0.65
Phyllanthaceae,Uapaca louvelii,0.67
Phyllanthaceae,Uapaca louvelii,0.67
Phyllanthaceae,Uapaca paludosa,0.61
Phyllanthaceae,Uapaca sp,0.59
Phyllanthaceae,Uapaca sp,0.68
Phyllanthaceae,Uapaca sp,0.62
Phyllanthaceae,Uapaca sp,0.63
Phyllanthaceae,Uapaca sp,0.65
Phyllanthaceae,Uapaca sp,0.72
Ulmaceae,Ulmus minor,0.57
Ulmaceae,Ulmus minor,0.5
Humiriaceae,Vantanea sp,0.78
Humiriaceae,Vantanea sp,0.81
Leguminosae,Vatairea paraensis,0.68
Leguminosae,Vatairea paraensis,0.71
Leguminosae,Vataireopsis sp,0.49
Leguminosae,Vataireopsis sp,0.64
Leguminosae,Vataireopsis sp,0.78
Leguminosae,Vataireopsis sp,0.57
Leguminosae,Vataireopsis sp,0.57
Leguminosae,Vataireopsis surinamensis,0.58
Myristicaceae,Virola michelii,0.34
Myristicaceae,Virola michelii,0.45
Myristicaceae,Virola michelii,0.48
Myristicaceae,Virola michelii,0.41
Myristicaceae,Virola michelii,0.52
Myristicaceae,Virola michelii,0.47
Myristicaceae,Virola michelii,0.48
Myristicaceae,Virola michelii,0.44
Myristicaceae,Virola michelii,0.48
Myristicaceae,Virola michelii,0.47
Myristicaceae,Virola pavonis,0.53
Myristicaceae,Virola sp,0.43
Myristicaceae,Virola sp,0.42
Myristicaceae,Virola sp,0.4
Myristicaceae,Virola surinamensis,0.37
Myristicaceae,Virola surinamensis,0.36
Myristicaceae,Virola surinamensis,0.41
Myristicaceae,Virola surinamensis,0.39
Myristicaceae,Virola surinamensis,0.34
Myristicaceae,Virola surinamensis,0.39
Myristicaceae,Virola surinamensis,0.38
Proteaceae,Virotia leptophylla,0.51
Sapotaceae,Vitellaria paradoxa,0.83
Sapotaceae,Vitellaria paradoxa,0.74
Sapotaceae,Vitellaria paradoxa,0.79
Sapotaceae,Vitellaria paradoxa,0.82
Sapotaceae,Vitellaria paradoxa,0.79
Lamiaceae,Vitex doniana,0.45
Lamiaceae,Vitex doniana,0.43
Lamiaceae,Vitex grandifolia,0.42
Lamiaceae,Vitex micrantha,0.44
Vochysiaceae,Vochysia cayennensis,0.43
Vochysiaceae,Vochysia cayennensis,0.43
Vochysiaceae,Vochysia cayennensis,0.28
Vochysiaceae,Vochysia cayennensis,0.31
Vochysiaceae,Vochysia cayennensis,0.34
Vochysiaceae,Vochysia cayennensis,0.36
Vochysiaceae,Vochysia cayennensis,0.36
Vochysiaceae,Vochysia cayennensis,0.3
Vochysiaceae,Vochysia guianensis,0.49
Vochysiaceae,Vochysia guianensis,0.46
Vochysiaceae,Vochysia guianensis,0.54
Vochysiaceae,Vochysia guianensis,0.52
Vochysiaceae,Vochysia guianensis,0.47
Vochysiaceae,Vochysia guianensis,0.46
Vochysiaceae,Vochysia guianensis,0.45
Vochysiaceae,Vochysia guianensis,0.55
Vochysiaceae,Vochysia guianensis,0.59
Vochysiaceae,Vochysia guianensis,0.57
Vochysiaceae,Vochysia neyratii,0.41
Vochysiaceae,Vochysia neyratii,0.42
Vochysiaceae,Vochysia neyratii,0.5
Vochysiaceae,Vochysia neyratii,0.45
Vochysiaceae,Vochysia neyratii,0.42
Vochysiaceae,Vochysia neyratii,0.46
Vochysiaceae,Vochysia neyratii,0.39
Vochysiaceae,Vochysia sp,0.46
Vochysiaceae,Vochysia sp,0.36
Vochysiaceae,Vochysia sp,0.37
Vochysiaceae,Vochysia speciosa,0.41
Vochysiaceae,Vochysia speciosa,0.42
Vochysiaceae,Vochysia speciosa,0.46
Vochysiaceae,Vochysia speciosa,0.52
Vochysiaceae,Vochysia speciosa,0.49
Vochysiaceae,Vochysia speciosa,0.38
Vochysiaceae,Vochysia speciosa,0.4
Vochysiaceae,Vochysia tomentosa,0.37
Vochysiaceae,Vochysia tomentosa,0.38
Vochysiaceae,Vochysia tomentosa,0.4
Vochysiaceae,Vochysia tomentosa,0.34
Vochysiaceae,Vochysia tomentosa,0.38
Vochysiaceae,Vochysia tomentosa,0.35
Vochysiaceae,Vochysia tomentosa,0.36
Vochysiaceae,Vochysia tomentosa,0.33
Leguminosae,Vouacapoua americana,0.86
Leguminosae,Vouacapoua americana,0.73
Leguminosae,Vouacapoua americana,0.73
Leguminosae,Vouacapoua americana,0.78
Leguminosae,Vouacapoua americana,0.78
Leguminosae,Vouacapoua americana,0.71
Leguminosae,Vouacapoua americana,0.76
Leguminosae,Vouacapoua americana,0.81
Leguminosae,Vouacapoua americana,0.78
Leguminosae,Vouacapoua americana,0.77
Leguminosae,Vouacapoua americana,0.82
Meliaceae,Walsura trichostemon,0.65
Meliaceae,Walsura trichostemon,0.33
Meliaceae,Walsura trichostemon,0.49
Cunoniaceae,Weinmannia comorensis,0.62
Cunoniaceae,Weinmannia minutiflora,0.57
Cunoniaceae,Weinmannia minutiflora,0.55
Cunoniaceae,Weinmannia minutiflora,0.53
Cunoniaceae,Weinmannia rutenbergii,0.79
Cunoniaceae,Weinmannia rutenbergii,0.75
Cunoniaceae,Weinmannia sp,0.61
Cunoniaceae,Weinmannia sp,0.81
Leguminosae,Xanthocercis madagascariensis,0.88
Leguminosae,Xanthocercis madagascariensis,0.92
Myrtaceae,Xanthomyrtus hienghenensis,0.87
Leguminosae,Xylia evansii,0.68
Leguminosae,Xylia evansii,0.72
Leguminosae,Xylia evansii,0.63
Annonaceae,Xylopia aethiopica,0.6
Annonaceae,Xylopia aethiopica,0.53
Annonaceae,Xylopia aethiopica,0.47
Annonaceae,Xylopia aethiopica,0.49
Annonaceae,Xylopia aethiopica,0.59
Annonaceae,Xylopia aromatica,0.53
Annonaceae,Xylopia hypolampra,0.63
Annonaceae,Xylopia hypolampra,0.56
Annonaceae,Xylopia hypolampra,0.72
Annonaceae,Xylopia hypolampra,0.67
Annonaceae,Xylopia hypolampra,0.7
Annonaceae,Xylopia hypolampra,0.74
Annonaceae,Xylopia hypolampra,0.69
Annonaceae,Xylopia hypolampra,0.68
Annonaceae,Xylopia hypolampra,0.71
Annonaceae,Xylopia quintasii,0.69
Annonaceae,Xylopia sericea,0.39
Annonaceae,Xylopia sericea,0.48
Annonaceae,Xylopia vieillardii,0.56
Rutaceae,Zanthoxylum flavum,0.79
Rutaceae,Zanthoxylum gilletii,0.64
Rutaceae,Zanthoxylum gilletii,0.7
Rutaceae,Zanthoxylum gilletii,0.81
Rutaceae,Zanthoxylum heitzii,0.47
Rutaceae,Zanthoxylum heitzii,0.47
Rutaceae,Zanthoxylum heitzii,0.41
Rutaceae,Zanthoxylum heitzii,0.39
Rutaceae,Zanthoxylum martinicense,0.33
Rutaceae,Zanthoxylum rhoifolium,0.43
Rutaceae,Zanthoxylum rhoifolium,0.39
Rutaceae,Zanthoxylum tsihanimposa,0.43
Rutaceae,Zanthoxylum tsihanimposa,0.57
Rutaceae,Zanthoxylum tsihanimposa,0.47
Rutaceae,Zanthoxylum tsihanimposa,0.48
Rhamnaceae,Ziziphus jujuba,0.6
Leguminosae,Zygia racemosa,0.81
Leguminosae,Zygia racemosa,0.85
Leguminosae,Zygia racemosa,0.74
Leguminosae,Zygia racemosa,0.81
Leguminosae,Zygia racemosa,0.87
Leguminosae,Zygia racemosa,0.83
Leguminosae,Zygia racemosa,0.9
Leguminosae,Zygia racemosa,0.81
Leguminosae,Zygia racemosa,0.79
Leguminosae,Zygia racemosa,0.87
Leguminosae,Zygia racemosa,0.65
