Family,SpeciesName,WoodDensity
Lythraceae,Duabanga moluccana,0.31
Lythraceae,Duabanga moluccana,0.327
Solanaceae,Duboisia hopwoodii,0.925
Solanaceae,Duboisia myoporoides,0.386
Solanaceae,Duboisia myoporoides,0.387
Solanaceae,Duckeodendron cestroides,0.67
Solanaceae,Duckeodendron cestroides,0.673
Solanaceae,Duckeodendron cestroides,0.56
Humiriaceae,Duckesia verrucosa,0.8
Humiriaceae,Duckesia verrucosa,0.836
Annonaceae,Duguetia calycina,0.37
Annonaceae,Duguetia chrysea,0.845
Annonaceae,Duguetia confinis,0.609
Annonaceae,Duguetia confinis,0.633
Annonaceae,Duguetia lanceolata,0.92
Annonaceae,Duguetia lanceolata,0.82
Annonaceae,Duguetia megalocarpa,0.91
Annonaceae,Duguetia quitarensis,0.78
Annonaceae,Duguetia quitarensis,0.82
Annonaceae,Duguetia spixiana,0.58
Annonaceae,Duguetia staudtii,0.609
Annonaceae,Duguetia staudtii,0.654
Annonaceae,Duguetia staudtii,0.613
Annonaceae,Duguetia staudtii,0.698
Annonaceae,Duguetia stelechantha,0.849
Annonaceae,Duguetia surinamensis,0.78
Annonaceae,Duguetia surinamensis,0.82
Olacaceae,Dulacia guianensis,0.65
Olacaceae,Dulacia guianensis,0.517
Olacaceae,Dulacia guianensis,0.54
Verbenaceae,Duranta serratifolia,0.561
Malvaceae,Durio carinatus,0.46
Malvaceae,Durio ceylanicus,0.538
Malvaceae,Durio dulcis,0.51
Malvaceae,Durio excelsus,0.53
Malvaceae,Durio graveolens,0.56
Malvaceae,Durio griffithii,0.63
Malvaceae,Durio griffithii,0.56
Malvaceae,Durio griffithii,0.65
Malvaceae,Durio kutejensis,0.48
Malvaceae,Durio kutejensis,0.55
Malvaceae,Durio lanceolatus,0.49
Malvaceae,Durio lowianus,0.57
Malvaceae,Durio macrophyllus,0.56
Malvaceae,Durio malaccensis,0.61
Malvaceae,Durio malaccensis,0.56
Malvaceae,Durio oblongus,0.57
Malvaceae,Durio oxleyanus,0.49
Malvaceae,Durio oxleyanus,0.48
Malvaceae,Durio oxleyanus,0.51
Malvaceae,Durio oxleyanus,0.62
Malvaceae,Durio singaporensis,0.6
Malvaceae,Durio testudinarius,0.6
Malvaceae,Durio testudinarius,0.55
Malvaceae,Durio testudinarius,0.51
Malvaceae,Durio wrayii,0.58
Malvaceae,Durio wyatt-smithii,0.51
Malvaceae,Durio zibethinus,0.55
Malvaceae,Durio zibethinus,0.482
Rubiaceae,Duroia aquatica,0.77
Rubiaceae,Duroia aquatica,0.8
Rubiaceae,Duroia eriopila,0.792
Rubiaceae,Duroia eriopila,0.8
Rubiaceae,Duroia fusifera,0.672
Rubiaceae,Duroia hirsuta,0.77
Rubiaceae,Duroia micrantha,0.8
Fabaceae,Dussia discolor,0.61
Fabaceae,Dussia discolor,0.5
Fabaceae,Dussia discolor,0.541
Fabaceae,Dussia lehmannii,0.59
Fabaceae,Dussia macroprophyllata,0.563
Fabaceae,Dussia mexicana,0.51
Apocynaceae,Dyera costulata,0.35
Apocynaceae,Dyera costulata,0.31
Apocynaceae,Dyera costulata,0.34
Apocynaceae,Dyera costulata,0.35
Apocynaceae,Dyera polyphylla,0.33
Meliaceae,Dysoxylum acutangulum,0.74
Meliaceae,Dysoxylum alliaceum,0.61
Meliaceae,Dysoxylum alliaceum,0.52
Meliaceae,Dysoxylum altissimum,0.459
Meliaceae,Dysoxylum arborescens,0.47
Meliaceae,Dysoxylum binectariferum,0.606
Meliaceae,Dysoxylum cauliflorum,0.715
Meliaceae,Dysoxylum cerebriforme,0.538
Meliaceae,Dysoxylum decandrum,0.663
Meliaceae,Dysoxylum densiflorum,0.57
Meliaceae,Dysoxylum euphlebium,0.642
Meliaceae,Dysoxylum excelsum,0.37
Meliaceae,Dysoxylum excelsum,0.57
Meliaceae,Dysoxylum flavescens,0.69
Meliaceae,Dysoxylum fraseranum,0.601
Meliaceae,Dysoxylum fraserianum,0.607
Meliaceae,Dysoxylum gaudichaudianum,0.663
Meliaceae,Dysoxylum gaudichaudianum,0.45
Meliaceae,Dysoxylum grande,0.647
Meliaceae,Dysoxylum klanderi,0.814
Meliaceae,Dysoxylum klanderi,0.689
Meliaceae,Dysoxylum loureiroi,0.654
Meliaceae,Dysoxylum macrocarpum,0.73
Meliaceae,Dysoxylum macrothyrsum,0.64
Meliaceae,Dysoxylum malabaricum,0.58
Meliaceae,Dysoxylum mollissimum,0.544
Meliaceae,Dysoxylum mollissimum,0.551
Meliaceae,Dysoxylum mollissimum,0.551
Meliaceae,Dysoxylum mollissimum,0.476
Meliaceae,Dysoxylum mollissimum,0.55
Meliaceae,Dysoxylum mollissimum,0.51
Meliaceae,Dysoxylum mollissimum,0.45
Meliaceae,Dysoxylum muelleri,0.629
Meliaceae,Dysoxylum nutans,0.71
Meliaceae,Dysoxylum oppositifolium,0.758
Meliaceae,Dysoxylum parasiticum,0.6
Meliaceae,Dysoxylum pettigrewianum,0.718
Meliaceae,Dysoxylum pettigrewianum,0.745
Meliaceae,Dysoxylum pettigrewianum,0.629
Meliaceae,Dysoxylum pilosum,0.45
Meliaceae,Dysoxylum quercifolium,0.49
Meliaceae,Dysoxylum randianum,0.52
Meliaceae,Dysoxylum richardianum,0.54
Meliaceae,Dysoxylum richii,0.49
Meliaceae,Dysoxylum rufum,0.551
Meliaceae,Dysoxylum rufum,0.551
Meliaceae,Dysoxylum samoense,0.525
Meliaceae,Dysoxylum schiffneri,0.633
Meliaceae,Dysoxylum thyrsoideum,0.6
Meliaceae,Dysoxylum tonkinense,0.491
Meliaceae,Dysoxylum translucidum,0.499
Meliaceae,Dysoxylum turbinatum,0.63
Meliaceae,Dysoxylum undulatum,0.67
Sapotaceae,Ecclinusa guianensis,0.63
Sapotaceae,Ecclinusa guianensis,0.6
Sapotaceae,Ecclinusa guianensis,0.758
Sapotaceae,Ecclinusa guianensis,0.549
Sapotaceae,Ecclinusa guianensis,0.62
Sapotaceae,Ecclinusa guianensis,0.645
Sapotaceae,Ecclinusa guianensis,0.59
Sapotaceae,Ecclinusa lanceolata,0.58
Sapotaceae,Ecclinusa psilophylla,0.758
Sapotaceae,Ecclinusa ramiflora,0.961
Boraginaceae,Ehretia acuminata,0.53
Boraginaceae,Ehretia acuminata,0.509
Boraginaceae,Ehretia acuminata,0.525
Boraginaceae,Ehretia acuminata,0.525
Boraginaceae,Ehretia acuminata,0.52
Boraginaceae,Ehretia acuminata,0.49
Boraginaceae,Ehretia acuminata,0.38
Boraginaceae,Ehretia cymosa,0.45
Boraginaceae,Ehretia cymosa,0.465
Boraginaceae,Ehretia cymosa,0.482
Boraginaceae,Ehretia indet,0.534
Boraginaceae,Ehretia javanica,0.42
Boraginaceae,Ehretia laevis,0.56
Boraginaceae,Ehretia serrata,0.64
Boraginaceae,Ehretia thyrsiflora,0.482
Boraginaceae,Ehretia thyrsiflora,0.53
Boraginaceae,Ehretia thyrsiflora,0.526
Boraginaceae,Ehretia thyrsiflora,0.54
Meliaceae,Ekebergia benguelensis,0.508
Meliaceae,Ekebergia capensis,0.51
Meliaceae,Ekebergia capensis,0.396
Meliaceae,Ekebergia capensis,0.5
Meliaceae,Ekebergia ruppeliana,0.37
Elaeagnaceae,Elaeagnus angustifolia,0.464
Elaeagnaceae,Elaeagnus angustifolia,0.431
Elaeagnaceae,Elaeagnus angustifolia,0.55
Elaeocarpaceae,Elaeocarpus alpestris,0.4
Elaeocarpaceae,Elaeocarpus angustifolius,0.4
Elaeocarpaceae,Elaeocarpus angustifolius,0.421
Elaeocarpaceae,Elaeocarpus angustifolius,0.426
Elaeocarpaceae,Elaeocarpus angustifolius,0.426
Elaeocarpaceae,Elaeocarpus angustifolius,0.33
Elaeocarpaceae,Elaeocarpus angustifolius,0.41
Elaeocarpaceae,Elaeocarpus angustifolius,0.39
Elaeocarpaceae,Elaeocarpus angustifolius,0.42
Elaeocarpaceae,Elaeocarpus apiculatus,0.56
Elaeocarpaceae,Elaeocarpus arnhemicus,0.65
Elaeocarpaceae,Elaeocarpus arnhemicus,0.65
Elaeocarpaceae,Elaeocarpus bancroftii,0.771
Elaeocarpaceae,Elaeocarpus chinensis,0.442
Elaeocarpaceae,Elaeocarpus coorangooloo,0.525
Elaeocarpaceae,Elaeocarpus dentatus,0.524
Elaeocarpaceae,Elaeocarpus dubius,0.54
Elaeocarpaceae,Elaeocarpus dubius,0.508
Elaeocarpaceae,Elaeocarpus eumundi,0.702
Elaeocarpaceae,Elaeocarpus ferrugineus,0.517
Elaeocarpaceae,Elaeocarpus floribundus,0.54
Elaeocarpaceae,Elaeocarpus floribundus,0.62
Elaeocarpaceae,Elaeocarpus foveolatus,0.319
Elaeocarpaceae,Elaeocarpus foveolatus,0.357
Elaeocarpaceae,Elaeocarpus foveolatus,0.357
Elaeocarpaceae,Elaeocarpus glaber,0.45
Elaeocarpaceae,Elaeocarpus hookerianus,0.519
Elaeocarpaceae,Elaeocarpus jackianus,0.48
Elaeocarpaceae,Elaeocarpus johnsonii,0.581
Elaeocarpaceae,Elaeocarpus kirtonii,0.581
Elaeocarpaceae,Elaeocarpus lanceaefolius,0.523
Elaeocarpaceae,Elaeocarpus largiflorens,0.386
Elaeocarpaceae,Elaeocarpus largiflorens,0.409
Elaeocarpaceae,Elaeocarpus largiflorens,0.387
Elaeocarpaceae,Elaeocarpus leptomischus,0.52
Elaeocarpaceae,Elaeocarpus longifolius,0.48
Elaeocarpaceae,Elaeocarpus macrocerus,0.39
Elaeocarpaceae,Elaeocarpus macrophyllus,0.39
Elaeocarpaceae,Elaeocarpus mastersii,0.55
Elaeocarpaceae,Elaeocarpus novo-guineensis,0.327
Elaeocarpaceae,Elaeocarpus obovatus,0.607
Elaeocarpaceae,Elaeocarpus obtusus,0.46
Elaeocarpaceae,Elaeocarpus obtusus,0.43
Elaeocarpaceae,Elaeocarpus palembanicus,0.53
Elaeocarpaceae,Elaeocarpus parvifolius,0.5
Elaeocarpaceae,Elaeocarpus petiolatus,0.47
Elaeocarpaceae,Elaeocarpus petiolatus,0.44
Elaeocarpaceae,Elaeocarpus pierrei,0.48
Elaeocarpaceae,Elaeocarpus punctatus,0.55
Elaeocarpaceae,Elaeocarpus quadrilobus,0.542
Elaeocarpaceae,Elaeocarpus reticulatus,0.633
Elaeocarpaceae,Elaeocarpus reticulatus,0.633
Elaeocarpaceae,Elaeocarpus robustus,0.51
Elaeocarpaceae,Elaeocarpus robustus,0.523
Elaeocarpaceae,Elaeocarpus ruminatus,0.482
Elaeocarpaceae,Elaeocarpus sericopetalus,0.65
Elaeocarpaceae,Elaeocarpus sphaericus,0.327
Elaeocarpaceae,Elaeocarpus stipularis,0.43
Elaeocarpaceae,Elaeocarpus stipularis,0.46
Elaeocarpaceae,Elaeocarpus subglobosus,0.465
Elaeocarpaceae,Elaeocarpus subglobosus,0.574
Elaeocarpaceae,Elaeocarpus subglobosus,0.42
Elaeocarpaceae,Elaeocarpus subglobosus,0.45
Elaeocarpaceae,Elaeocarpus subglobosus,0.51
Elaeocarpaceae,Elaeocarpus subglobosus,0.605
Elaeocarpaceae,Elaeocarpus submonoceras,0.37
Elaeocarpaceae,Elaeocarpus sylvestris,0.486
Elaeocarpaceae,Elaeocarpus sylvestris,0.464
Elaeocarpaceae,Elaeocarpus teysmannii,0.59
Elaeocarpaceae,Elaeocarpus tuberculatus,0.4
Elaeocarpaceae,Elaeocarpus wrayi,0.52
Celastraceae,Elaeodendron australe,0.732
Celastraceae,Elaeodendron australe,0.732
Celastraceae,Elaeodendron glaucum,0.73
Celastraceae,Elaeodendron glaucum,0.72
Celastraceae,Elaeodendron glaucum,0.8
Celastraceae,Elaeodendron indet,0.725
Celastraceae,Elaeodendron indet,0.749
Euphorbiaceae,Elateriospermum tapos,0.65
Euphorbiaceae,Elateriospermum tapos,1.06
Euphorbiaceae,Elateriospermum tapos,0.64
Euphorbiaceae,Elateriospermum tapos,0.79
Sapindaceae,Elattostachys verrucosa,0.67
Sapindaceae,Elattostachys xylocarpa,0.663
Sapindaceae,Elattostachys xylocarpa,0.663
Sapindaceae,Elattostachys zippeliana,0.57
Achariaceae,Eleutherandra pes-cervi,0.85
Araliaceae,Eleutherococcus malayanus,0.44
Fabaceae,Elizabetha paraensis,0.82
Magnoliaceae,Elmerrillia ovalis,0.34
Magnoliaceae,Elmerrillia papuana,0.413
Magnoliaceae,Elmerrillia tsiampacca,0.43
Ochnaceae,Elvasia calophyllea,0.8
Ochnaceae,Elvasia elvasioides,0.71
Ochnaceae,Elvasia elvasioides,0.75
Proteaceae,Embothrium coccineum,0.49
Proteaceae,Embothrium mucronatum,0.56
Rhamnaceae,Emmenosperma alphitonioides,0.712
Rhamnaceae,Emmenosperma alphitonioides,0.745
Icacinaceae,Emmotum fagifolium,0.723
Icacinaceae,Emmotum fagifolium,0.73
Icacinaceae,Emmotum nitens,0.93
Fabaceae,Endertia spectabilis,0.55
Lauraceae,Endiandra acuminata,0.633
Lauraceae,Endiandra acuminata,0.633
Lauraceae,Endiandra acuminata,0.633
Lauraceae,Endiandra bullata,0.46
Lauraceae,Endiandra compressa,0.843
Lauraceae,Endiandra compressa,0.857
Lauraceae,Endiandra cowleyana,0.641
Lauraceae,Endiandra cowleyana,0.663
Lauraceae,Endiandra crassiflora,0.665
Lauraceae,Endiandra crassiflora,0.676
Lauraceae,Endiandra dichrophylla,0.703
Lauraceae,Endiandra dichrophylla,0.689
Lauraceae,Endiandra dielsiana,0.65
Lauraceae,Endiandra discolor,0.558
Lauraceae,Endiandra discolor,0.663
Lauraceae,Endiandra firma,0.54
Lauraceae,Endiandra glauca,0.538
Lauraceae,Endiandra globosa,0.788
Lauraceae,Endiandra hainanensis,0.604
Lauraceae,Endiandra hainanensis,0.626
Lauraceae,Endiandra hypotephra,0.633
Lauraceae,Endiandra indet,0.801
Lauraceae,Endiandra indet,0.581
Lauraceae,Endiandra indet,0.689
Lauraceae,Endiandra indet,0.581
Lauraceae,Endiandra kingiana,0.7
Lauraceae,Endiandra laxiflora,0.588
Lauraceae,Endiandra leptodendron,0.749
Lauraceae,Endiandra longipedicellata,0.839
Lauraceae,Endiandra maingayi,0.74
Lauraceae,Endiandra montana,0.646
Lauraceae,Endiandra montana,0.607
Lauraceae,Endiandra muelleri,0.663
Lauraceae,Endiandra muelleri,0.663
Lauraceae,Endiandra palmerstoni,0.6
Lauraceae,Endiandra palmerstonii,0.594
Lauraceae,Endiandra palmerstonii,0.648
Lauraceae,Endiandra palmerstonii,0.55
Lauraceae,Endiandra palmerstonii,0.619
Lauraceae,Endiandra palmerstonii,0.58
Lauraceae,Endiandra palmerstonii,0.594
Lauraceae,Endiandra pubens,0.65
Lauraceae,Endiandra rubescens,0.6
Lauraceae,Endiandra sankeyana,0.71
Lauraceae,Endiandra sankeyana,0.65
Lauraceae,Endiandra sideroxylon,0.689
Lauraceae,Endiandra sieberi,0.62
Lauraceae,Endiandra wolfei,0.861
Lauraceae,Endlicheria bracteolata,0.573
Lauraceae,Endlicheria cocuirey,0.39
Lauraceae,Endlicheria cocuirey,0.517
Lauraceae,Endlicheria endlicheriopsis,0.47
Lauraceae,Endlicheria formosa,0.421
Lauraceae,Endlicheria indet,0.5
Lauraceae,Endlicheria multiflora,0.47
Lauraceae,Endlicheria paniculata,0.58
Lauraceae,Endlicheria paniculata,0.682
Lauraceae,Endlicheria sericea,0.47
Lauraceae,Endlicheria williamsii,0.47
Clusiaceae,Endodesmia calophylloides,0.695
Clusiaceae,Endodesmia calophylloides,0.631
Clusiaceae,Endodesmia calophylloides,0.711
Humiriaceae,Endopleura uchi,0.93
Humiriaceae,Endopleura uchi,0.83
Humiriaceae,Endopleura uchi,0.786
Humiriaceae,Endopleura uchi,0.75
Humiriaceae,Endopleura uchi,0.715
Humiriaceae,Endopleura uchi,0.78
Humiriaceae,Endopleura uchi,0.77
Euphorbiaceae,Endospermum banghamii,0.29
Euphorbiaceae,Endospermum chinense,0.355
Euphorbiaceae,Endospermum chinense,0.34
Euphorbiaceae,Endospermum diadenum,0.34
Euphorbiaceae,Endospermum diadenum,0.36
Euphorbiaceae,Endospermum diadenum,0.4
Euphorbiaceae,Endospermum macrophyllum,0.4
Euphorbiaceae,Endospermum malaccense,0.46
Euphorbiaceae,Endospermum medullosum,0.32
Euphorbiaceae,Endospermum medullosum,0.327
Euphorbiaceae,Endospermum moluccanum,0.28
Euphorbiaceae,Endospermum myrmecophilum,0.375
Euphorbiaceae,Endospermum peltatum,0.3
Juglandaceae,Engelhardtia nudiflora,0.43
Juglandaceae,Engelhardtia nudiflora,0.422
Juglandaceae,Engelhardtia rigida,0.422
Juglandaceae,Engelhardtia roxburghiana,0.487
Juglandaceae,Engelhardtia roxburghiana,0.49
Juglandaceae,Engelhardtia roxburghiana,0.42
Juglandaceae,Engelhardtia roxburghiana,0.38
Juglandaceae,Engelhardtia roxburghiana,0.458
Juglandaceae,Engelhardtia serrata,0.37
Juglandaceae,Engelhardtia spicata,0.486
Juglandaceae,Engelhardtia spicata,0.37
Juglandaceae,Engelhardtia spicata,0.46
Juglandaceae,Engelhardtia wallichiana,0.55
Annonaceae,Enicosanthum congregatum,0.43
Annonaceae,Enicosanthum fuscum,0.5
Annonaceae,Enicosanthum fuscum,0.55
Meliaceae,Entandrophragma angolense,0.508
Meliaceae,Entandrophragma angolense,0.44
Meliaceae,Entandrophragma angolense,0.45
Meliaceae,Entandrophragma angolense,0.482
Meliaceae,Entandrophragma angolense,0.549
Meliaceae,Entandrophragma angolense,0.455
Meliaceae,Entandrophragma angolense,0.456
Meliaceae,Entandrophragma angolense,0.456
Meliaceae,Entandrophragma angolense,0.466
Meliaceae,Entandrophragma angolense,0.47
Meliaceae,Entandrophragma angolense,0.483
Meliaceae,Entandrophragma angolense,0.585
Meliaceae,Entandrophragma angolense,0.469
Meliaceae,Entandrophragma angolense,0.5
Meliaceae,Entandrophragma angolense,0.47
Meliaceae,Entandrophragma angolense,0.495
Meliaceae,Entandrophragma candollei,0.603
Meliaceae,Entandrophragma candollei,0.53
Meliaceae,Entandrophragma candollei,0.59
Meliaceae,Entandrophragma candollei,0.636
Meliaceae,Entandrophragma candollei,0.554
Meliaceae,Entandrophragma candollei,0.515
Meliaceae,Entandrophragma candollei,0.602
Meliaceae,Entandrophragma candollei,0.667
Meliaceae,Entandrophragma candollei,0.422
Meliaceae,Entandrophragma candollei,0.621
Meliaceae,Entandrophragma congoense,0.474
Meliaceae,Entandrophragma cylindricum,0.577
Meliaceae,Entandrophragma cylindricum,0.56
Meliaceae,Entandrophragma cylindricum,0.55
Meliaceae,Entandrophragma cylindricum,0.593
Meliaceae,Entandrophragma cylindricum,0.537
Meliaceae,Entandrophragma cylindricum,0.586
Meliaceae,Entandrophragma cylindricum,0.59
Meliaceae,Entandrophragma cylindricum,0.598
Meliaceae,Entandrophragma cylindricum,0.622
Meliaceae,Entandrophragma cylindricum,0.633
Meliaceae,Entandrophragma cylindricum,0.499
Meliaceae,Entandrophragma cylindricum,0.579
Meliaceae,Entandrophragma cylindricum,0.51
Meliaceae,Entandrophragma cylindricum,0.6
Meliaceae,Entandrophragma cylindricum,0.55
Meliaceae,Entandrophragma cylindricum,0.56
Meliaceae,Entandrophragma delevoyi,0.572
Meliaceae,Entandrophragma excelsum,0.49
Meliaceae,Entandrophragma rederi,0.456
Meliaceae,Entandrophragma utile,0.525
Meliaceae,Entandrophragma utile,0.581
Meliaceae,Entandrophragma utile,0.53
Meliaceae,Entandrophragma utile,0.439
Meliaceae,Entandrophragma utile,0.554
Meliaceae,Entandrophragma utile,0.464
Meliaceae,Entandrophragma utile,0.511
Meliaceae,Entandrophragma utile,0.523
Meliaceae,Entandrophragma utile,0.53
Meliaceae,Entandrophragma utile,0.543
Meliaceae,Entandrophragma utile,0.544
Meliaceae,Entandrophragma utile,0.555
Meliaceae,Entandrophragma utile,0.565
Meliaceae,Entandrophragma utile,0.571
Meliaceae,Entandrophragma utile,0.534
Meliaceae,Entandrophragma utile,0.566
Meliaceae,Entandrophragma utile,0.57
Meliaceae,Entandrophragma utile,0.56
Fabaceae,Enterolobium contortisiliquum,0.42
Fabaceae,Enterolobium contortisiliquum,0.53
Fabaceae,Enterolobium contortisiliquum,0.335
Fabaceae,Enterolobium contortisiliquum,0.289
Fabaceae,Enterolobium contortisiliquum,0.38
Fabaceae,Enterolobium contortisiliquum,0.43
Fabaceae,Enterolobium cyclocarpum,0.39
Fabaceae,Enterolobium cyclocarpum,0.42
Fabaceae,Enterolobium cyclocarpum,0.34
Fabaceae,Enterolobium cyclocarpum,0.35
Fabaceae,Enterolobium cyclocarpum,0.3
Fabaceae,Enterolobium cyclocarpum,0.44
Fabaceae,Enterolobium cyclocarpum,0.38
Fabaceae,Enterolobium cyclocarpum,0.5
Fabaceae,Enterolobium gummiferum,0.61
Fabaceae,Enterolobium maximum,0.42
Fabaceae,Enterolobium maximum,0.43
Fabaceae,Enterolobium maximum,0.37
Fabaceae,Enterolobium schomburgkii,0.82
Fabaceae,Enterolobium schomburgkii,0.71
Fabaceae,Enterolobium schomburgkii,0.79
Fabaceae,Enterolobium schomburgkii,0.6
Fabaceae,Enterolobium schomburgkii,0.45
Fabaceae,Enterolobium schomburgkii,0.799
Fabaceae,Enterolobium schomburgkii,0.65
Fabaceae,Enterolobium schomburgkii,0.758
Fabaceae,Enterolobium schomburgkii,0.68
Fabaceae,Enterolobium schomburgkii,0.84
Fabaceae,Enterolobium schomburgkii,0.7
Fabaceae,Enterolobium schomburgkii,0.59
Fabaceae,Enterolobium timbouva,0.531
Fabaceae,Eperua bijuga,0.8
Fabaceae,Eperua bijuga,0.658
Fabaceae,Eperua duckeana,0.791
Fabaceae,Eperua falcata,0.69
Fabaceae,Eperua falcata,0.74
Fabaceae,Eperua falcata,0.78
Fabaceae,Eperua falcata,0.57
Fabaceae,Eperua falcata,0.75
Fabaceae,Eperua falcata,0.72
Fabaceae,Eperua falcata,0.78
Fabaceae,Eperua glabriflora,0.759
Fabaceae,Eperua grandiflora,0.792
Fabaceae,Eperua grandiflora,0.57
Fabaceae,Eperua grandiflora,0.75
Fabaceae,Eperua indet,0.76
Fabaceae,Eperua indet,0.78
Fabaceae,Eperua jenmani,0.8
Fabaceae,Eperua jenmanii,0.8
Fabaceae,Eperua jenmanii,0.75
Fabaceae,Eperua rubiginosa,0.74
Fabaceae,Eperua rubiginosa,0.75
Annonaceae,Ephedranthus amazonicus,0.816
Myoporaceae,Eremophila fraseri,0.725
Myoporaceae,Eremophila fraseri,0.892
Myoporaceae,Eremophila interstans,0.81
Myoporaceae,Eremophila longifolia,0.703
Myoporaceae,Eremophila miniata,0.598
Myoporaceae,Eremophila mitchellii,0.883
Myoporaceae,Eremophila mitchellii,0.875
Myoporaceae,Eremophila oldfieldii,0.72
Myoporaceae,Eremophila oldfieldii,0.77
Malvaceae,Eribroma oblongum,0.646
Malvaceae,Eribroma oblongum,0.63
Malvaceae,Eribroma oblongum,0.631
Malvaceae,Eribroma oblongum,0.61
Malvaceae,Eribroma oblongum,0.662
Malvaceae,Eribroma oblongum,0.577
Malvaceae,Eribroma oblongum,0.623
Malvaceae,Eribroma oblongum,0.682
Malvaceae,Eribroma oblongum,0.662
Malvaceae,Eribroma oblongum,0.69
Malvaceae,Eribroma oblongum,0.61
Rosaceae,Eriobotrya bengalensis,0.73
Rosaceae,Eriobotrya deflexa,0.779
Rosaceae,Eriobotrya deflexa,0.772
Rosaceae,Eriobotrya japonica,0.88
Sapindaceae,Eriocoelum microspermum,0.523
Boraginaceae,Eriodictyon californicum,0.54
Malvaceae,Eriolaena candollei,0.703
Malvaceae,Eriotheca candolleana,0.43
Malvaceae,Eriotheca crassa,0.5
Malvaceae,Eriotheca crassa,0.52
Malvaceae,Eriotheca globosa,0.41
Malvaceae,Eriotheca longipedicellata,0.45
Malvaceae,Eriotheca longipedicellata,0.52
Malvaceae,Eriotheca longipedicellata,0.48
Malvaceae,Eriotheca pentaphylla,0.43
Malvaceae,Eriotheca ruizii,0.39
Malvaceae,Eriotheca surinamensis,0.41
Vochysiaceae,Erisma calcaratum,0.68
Vochysiaceae,Erisma fuscum,0.56
Vochysiaceae,Erisma nitidum,0.52
Vochysiaceae,Erisma uncinatum,0.45
Vochysiaceae,Erisma uncinatum,0.52
Vochysiaceae,Erisma uncinatum,0.75
Vochysiaceae,Erisma uncinatum,0.6
Vochysiaceae,Erisma uncinatum,0.549
Vochysiaceae,Erisma uncinatum,0.48
Vochysiaceae,Erisma uncinatum,0.508
Vochysiaceae,Erisma uncinatum,0.41
Vochysiaceae,Erisma uncinatum,0.47
Vochysiaceae,Erisma uncinatum,0.46
Vochysiaceae,Erisma uncinatum,0.57
Vochysiaceae,Erisma uncinatum,0.51
Vochysiaceae,Erismadelphus exsul,0.588
Vochysiaceae,Erismadelphus exsul,0.52
Vochysiaceae,Erismadelphus exsul,0.56
Vochysiaceae,Erismadelphus exsul,0.56
Vochysiaceae,Erismadelphus exsul,0.575
Vochysiaceae,Erismadelphus exsul,0.58
Vochysiaceae,Erismadelphus exsul,0.604
Vochysiaceae,Erismadelphus exsul,0.628
Vochysiaceae,Erismadelphus exsul,0.698
Vochysiaceae,Erismadelphus exsul,0.758
Fabaceae,Erythrina abyssinica,0.426
Fabaceae,Erythrina berteroana,0.3
Fabaceae,Erythrina crista-galli,0.31
Fabaceae,Erythrina crista-galli,0.258
Fabaceae,Erythrina crista-galli,0.235
Fabaceae,Erythrina dominguezii,0.258
Fabaceae,Erythrina edulis,0.22
Fabaceae,Erythrina falcata,0.32
Fabaceae,Erythrina folkersii,0.38
Fabaceae,Erythrina fusca,0.37
Fabaceae,Erythrina fusca,0.224
Fabaceae,Erythrina fusca,0.33
Fabaceae,Erythrina fusca,0.27
Fabaceae,Erythrina indet,0.715
Fabaceae,Erythrina indica,0.32
Fabaceae,Erythrina lanata,0.32
Fabaceae,Erythrina latissima,0.318
Fabaceae,Erythrina lysistemon,0.331
Fabaceae,Erythrina merrilliana,0.207
Fabaceae,Erythrina poeppigiana,0.41
Fabaceae,Erythrina poeppigiana,0.2
Fabaceae,Erythrina smithiana,0.19
Fabaceae,Erythrina stricta,0.22
Fabaceae,Erythrina suberosa,0.224
Fabaceae,Erythrina subumbrans,0.23
Fabaceae,Erythrina ulei,0.111
Fabaceae,Erythrina variegata,0.28
Fabaceae,Erythrina vespertilio,0.164
Fabaceae,Erythrina vogelii,0.254
Fabaceae,Erythrina vogelii,0.232
Rutaceae,Erythrochiton fallax,0.45
Fabaceae,Erythrophleum africanum,0.878
Fabaceae,Erythrophleum africanum,0.827
Fabaceae,Erythrophleum chlorostachys,1.035
Fabaceae,Erythrophleum chlorostachys,1.05
Fabaceae,Erythrophleum chlorostachys,1.035
Fabaceae,Erythrophleum chlorostachys,1.05
Fabaceae,Erythrophleum chlorostachys,1.016
Fabaceae,Erythrophleum densiflorum,0.66
Fabaceae,Erythrophleum fordii,0.76
Fabaceae,Erythrophleum indet,0.72
Fabaceae,Erythrophleum ivorense,0.75
Fabaceae,Erythrophleum ivorense,0.818
Fabaceae,Erythrophleum ivorense,0.72
Fabaceae,Erythrophleum ivorense,0.731
Fabaceae,Erythrophleum ivorense,0.792
Fabaceae,Erythrophleum ivorense,0.774
Fabaceae,Erythrophleum ivorense,0.713
Fabaceae,Erythrophleum ivorense,0.691
Fabaceae,Erythrophleum ivorense,0.725
Fabaceae,Erythrophleum ivorense,0.775
